symbol,entrez
LINC00851,440757
FLJ26332,440766
LOC440786,440786
LOC440792,440792
CA15P2,440795
P2RX6P,440799
RIMBP3B,440804
PIWIL3,440822
MIAT,440823
SHISA8,440829
ODF3B,440836
CAPN14,440854
FLJ41757,440862
LOC440864,440864
FLJ46838,440865
FLJ16124,440867
ACTR3BP2,440888
LOC440894,440894
LOC440895,440895
LOC440896,440896
LOC440900,440900
NPM1P32,440902
LOC440905,440905
LOC440910,440910
POTEKP,440915
LOC440917,440917
FLJ46875,440918
LOC440925,440925
H3F3AP4,440926
LOC440934,440934
SETD5-AS1,440944
EIF1B-AS1,440952
TMEM89,440955
IQCF6,440956
SMIM4,440957
LINC00971,440970
LOC440973,440973
LOC440981,440981
FLJ30375,440982
RPS3P3,440991
RPS20P14,440992
LINC00969,440993
CPEB2-AS1,441009
RPS2P21,441013
MTHFD2L,441024
LOC441025,441025
HNRNPA3P13,441026
TMEM150C,441027
EEF1A1P9,441032
RPL7AP30,441034
LOC441035,441035
GUSBP5,441046
PTGES3P3,441050
HSP90AA6P,441051
LOC441052,441052
C4orf47,441054
DUX4L4,441056
MGC39584,441058
MARCH11,441061
GUSBP8,441066
FLJ31104,441072
RPL26P19,441073
LOC441081,441081
LOC441086,441086
LOC441087,441087
CRSP8P,441089
NR2F1-AS1,441094
LOC441098,441098
C5orf56,441108
RPLP0P9,441114
FLJ16171,441116
LINC00266-3,441123
LOC441124,441124
ARPC3P5,441131
IMPDH1P9,441132
KRT18P38,441133
C6orf226,441150
TMEM151B,441151
RPL7AP34,441154
LOC441155,441155
KRT19P1,441160
OOEP,441161
CNN2P9,441166
LOC441167,441167
FAM26F,441168
FLJ46906,441172
LINC00602,441177
LOC441178,441178
LOC441179,441179
RNF216P1,441191
PMS2CL,441194
LOC441204,441204
ZNRF2P1,441208
RP9P,441212
KRT8P20,441218
LOC441228,441228
LOC441233,441233
ZNF716,441234
NMD3P1,441238
LOC441239,441239
LOC441241,441241
LOC441242,441242
RPL35P5,441246
TYW1B,441250
SPDYE7P,441251
LOC441258,441258
LOC441259,441259
FDPSP7,441261
DTX2P1-UPK3BP1-PMS2P11,441263
LOC441268,441268
SPDYE3,441272
SPDYE2,441273
AKR1B15,441282
CTAGE15,441294
OR2A9P,441295
FLJ44511,441307
OR4F21,441308
FLJ00290,441310
FAM90A4P,441313
FAM90A13P,441314
FAM90A5P,441315
FAM90A7P,441317
LOC441320,441320
FAM90A16P,441323
FAM90A8P,441324
FAM90A18P,441326
FAM90A9P,441327
FAM90A10P,441328
FAM90A11P,441331
FAM90A24P,441332
LOC441347,441347
FLJ39080,441355
REXO1L3P,441359
REXO1L5P,441361
REXO1L6P,441362
REXO1L7P,441363
FLJ46284,441369
FLJ42969,441374
AARD,441376
RPS26P35,441377
LRRC24,441381
RPS26P3,441386
FLJ35282,441389
RBMXP2,441391
SUGT1P1,441394
RAB1C,441400
LOC441402,441402
LOC441410,441410
GPR116P2,441416
MYO5BP1,441420
ANKRD20A3,441425
LINC00268,441426
ANKRD20A2,441430
AQP7P3,441432
RPL7AP46,441440
FLJ41455,441441
MYO5BP3,441442
SPATA31C1,441452
LOC441454,441454
LOC441455,441455
NUTM2G,441457
ANKRD18B,441459
LOC441461,441461
C9orf173,441476
NRARP,441478
GPX1P1,441481
HAUS1P2,441484
LOC441487,441487
LOC441488,441488
FTH1P18,441490
LOC441493,441493
CENPVP2,441495
LINC00891,441501
RPS26P11,441502
LOC441505,441505
GLRA4,441509
LOC441511,441511
FAM127C,441518
CT45A3,441519
CT45A4,441520
CT45A5,441521
SPANXN4,441525
LOC441528,441528
PGAM4,441531
RPL26P37,441533
TTTY6B,441543
BTBD7P1,441548
CDNF,441549
RPS4XP11,441550
DUSP8P3,441554
GAPDHP28,441572
FRG2B,441581
SSU72P4,441584
LOC441592,441592
LOC441601,441601
OR5B3,441608
YWHAZP9,441609
FTLP7,441623
BRI3P2,441630
TSPAN11,441631
RPL13AP22,441632
OR9K2,441639
RPL13AP23,441641
RPL7AP9,441642
LOC441644,441644
SMPD4P2,441654
TET1P1,441662
LOC441666,441666
OR4Q3,441669
OR4M1,441670
TEX21P,441687
LOC441711,441711
LOC441722,441722
RPL28P4,441726
RPL36AP45,441727
LOC441728,441728
PRKXP1,441733
LOC441736,441736
RPS16P7,441744
LOC441750,441750
LOC441768,441768
MT1CP,441771
RPS4Y1P1,441774
RPL18P13,441775
RPL23AP76,441781
LOC441783,441783
LOC441784,441784
HMGB3P27,441795
LOC441806,441806
WBP11P1,441818
ZNF209P,441843
MSRB1P1,441849
LOC441862,441862
TARM1,441864
ANKRD65,441869
LOC441870,441870
PRAMEF7,441871
PRAMEF25,441873
RPS16P1,441876
RPS4XP4,441878
LOC441880,441880
CALR4P,441884
LOC441887,441887
WDR82P2,441891
GAPDHP29,441893
RPL7P8,441896
PGCP1,441897
RPS15AP9,441898
VPS25P1,441899
HSD3BP3,441900
LOC441904,441904
LOC441907,441907
NBPF18P,441908
OR10J3,441911
LOC441914,441914
SLC25A38P1,441915
BECN1P1,441925
VN1R17P,441931
OR2W5,441932
OR13G1,441933
LIN28AP3,441940
ZFAS1,441951
LOC441956,441956
FEM1AP1,441957
GXYLT1P2,441958
LOC441996,441996
NPM1P48,442006
LDHAP3,442013
LOC442017,442017
LOC442028,442028
SULT1C3,442038
LOC442041,442041
LOC442042,442042
LOC442058,442058
LOC442060,442060
LOC442063,442063
LOC442064,442064
LOC442075,442075
KRT8P18,442078
HSP90AB5P,442083
RPL10P7,442086
LOC442087,442087
ARVP6125,442092
LOC442097,442097
MTHFD2P7,442098
OR7E162P,442101
OR7E86P,442104
OR7E85P,442105
RPL22P13,442108
SERBP1P5,442112
LOC442113,442113
KRT19P3,442114
GALNTL6,442117
LOC442122,442122
ALG3P1,442131
LOC442132,442132
SOX30P1,442142
PSMC1P11,442153
LOC442155,442155
PKMP5,442156
HNRNPLP1,442157
RPS26P29,442158
RPL21P62,442160
LOC442161,442161
RPS4XP7,442162
DDX18P3,442164
ASS1P1,442167
RPL10P2,442171
LOC442172,442172
RPLP2P1,442175
OR1F12,442179
RPSAP2,442181
OR2P1P,442183
OR2B3,442184
OR2J1,442185
OR2J3,442186
OR2J4P,442188
OR2H4P,442189
OR2B4P,442190
OR14J1,442191
DDX6P1,442192
OR10C1,442194
RPS17P1,442195
OR2I1P,442197
MYL8P,442204
KRT18P9,442205
GPR166P,442206
TUBBP9,442210
ATP6V0CP3,442211
PTCHD4,442213
EEF1A1P42,442215
RPS17P5,442216
RPL31P28,442217
RPL31P33,442218
RCC2P7,442221
LOC442225,442225
EEF1B2P5,442227
SLC25A51P1,442229
GAPDHP63,442231
RPL17P25,442232
SMARCE1P2,442233
RCN1P1,442234
KRT18P50,442236
RPS7P8,442237
PRDX2P4,442239
ZNF259P1,442240
RPL7P28,442242
LOC442244,442244
GSTM2P1,442245
RFPL4B,442247
KRT18P65,442249
KRT18P22,442252
NEPNP,442253
SLC25A5P7,442255
PPP1R14BP5,442256
RPS4XP9,442257
EEF1DP5,442258
RPL23AP46,442260
GAPDHP73,442262
LOC442263,442263
YAP1P1,442266
CCT7P1,442267
RPS12P11,442270
TUBB4BP7,442271
LOC442272,442272
NHP2P2,442290
PSMC1P2,442291
LOC442292,442292
LOC442293,442293
FTLP15,442304
TUBBP6,442308
LOC442309,442309
LOC442317,442317
LOC442318,442318
ZNF727,442319
LOC442320,442320
EEF1DP4,442325
RPL31P38,442326
ARF1P1,442334
IRS3P,442338
OR2A2,442361
LOC442382,442382
VENTXP5,442384
SDR16C6P,442388
LOC442389,442389
ARF1P3,442396
KRT18P66,442405
KRT18P36,442406
ATP5A1P7,442415
ATP5A1P5,442416
PTGER4P2-CDK2AP2P2,442421
FOXB2,442425
RPS2P34,442426
LOC442427,442427
EEF1DP2,442429
RPL14P5,442442
LOC442443,442443
FAM47C,442444
LOC442445,442445
LOC442446,442446
LOC442447,442447
UQCRBP1,442454
KRT8P27,442455
XRCC6P5,442459
LOC442460,442460
LOC442465,442465
HSFY3P,442479
OFD1P16Y,442485
ZNF736P1Y,442486
LOC442497,442497
LOC442517,442517
DPY19L2P4,442523
DPY19L2P3,442524
SLC25A5P5,442525
LOC442572,442572
STAG3L3,442578
STAG3L2,442582
SPDYE5,442590
LOC442603,442603
RPL23P7,442659
RPL7AP38,442660
HMGB3P20,442661
NECAP1P1,442668
TUBG1P,442673
CICP8,442676
MTHFD2P5,442707
EEF1A1P28,442709
RPL7AP40,442712
LOC442713,442713
EIF3IP1,442720
LMOD2,442721
RPL27P11,442723
RPS17P12,442726
LOC442727,442727
ST13P17,442730
LOC442744,442744
RAC1P2,442775
TECRP1,442777
PRY2,442862
PRYP1,442863
PRYP2,442864
PRYP3,442865
PRYP4,442866
BPY2B,442867
BPY2C,442868
MIR133B,442890
MIR135B,442891
MIR148B,442892
MIR151A,442893
MIR302B,442894
MIR302C,442895
MIR302D,442896
MIR323A,442897
MIR324,442898
MIR325,442899
MIR326,442900
MIR328,442901
MIR330,442902
MIR331,442903
MIR335,442904
MIR337,442905
MIR338,442906
MIR339,442907
MIR340,442908
MIR342,442909
MIR345,442910
MIR346,442911
MIR367,442912
MIR376C,442913
MIR369,442914
MIR370,442915
MIR371A,442916
MIR372,442917
MIR373,442918
MIR374A,442919
MIR196B,442920
IGFL4,444882
ARHGEF35,445328
SULT1A4,445329
TNAP,445341
TARP,445347
TRIM6-TRIM34,445372
CBWD3,445571
ATP5J2P3,445573
C9orf129,445577
POTEE,445582
PALM2-AKAP2,445815
ACTBP10,446207
RPS26P9,446209
FRG2,448831
KPRP,448834
LCE6A,448835
TAS2R6,448990
TAS2R67P,448991
DEFA8P,449491
DEFA9P,449492
DEFA10P,449493
P2RY10P2,449518
GGNBP1,449520
ERVK-7,449619
SF3A3P2,449645
LCEP1,450208
LCEP2,450209
LCEP4,450210
LCEP3,450211
PHF5CP,450232
PHF5GP,450234
PHF5DP,450238
PHF5EP,450239
PHF5FP,450246
PHF5HP,450250
TTTY3B,474148
TTTY4B,474149
TTTY4C,474150
TTTY17B,474151
TTTY17C,474152
HDGFP1,474167
LRRC37A2,474170
STGC3,474171
SGCEP,474174
SUMO1P2,474337
SUMO1P3,474338
SUMO1P5,474341
SPIN2B,474343
GIMAP6,474344
GIMAP3P,474345
LRRC18,474354
H2AFB2,474381
H2AFB1,474382
F8A2,474383
F8A3,474384
RAC1P3,492295
GEMIN8P4,492303
C8orf22,492307
IGIP,492311
COA5,493753
LOC493754,493754
HCG11,493812
HCG13P,493813
TUBBP4,493816
ZNF603P,493821
ZNF601P,493824
POLR2LP,493825
TRIM72,493829
CISD2,493856
CCDC73,493860
EID3,493861
GPX8,493869
TMEM9B-AS1,493900
RNASE12,493901
PHOSPHO2,493911
PAPPA-AS1,493913
MT1P1,493987
RBMXL1,494115
SPANXN1,494118
SPANXN2,494119
LOC494127,494127
LOC494141,494141
CHAC2,494143
LOC494150,494150
FBXO47,494188
SPANXN5,494197
MIR361,494323
MIR375,494324
MIR376A1,494325
MIR377,494326
MIR378A,494327
MIR379,494328
MIR380,494329
MIR381,494330
MIR382,494331
MIR383,494332
MIR384,494333
MIR422A,494334
MIR423,494335
MIR424,494336
MIR425,494337
COILP2,494447
RNF165,494470
DFNB59,494513
C18orf56,494514
TBCAP1,494540
TBCAP2,494541
WEE2,494551
TWF1P2,494555
C9orf135-AS1,494558
KU-MEL-3,497048
FLJ25758,497049
TIFAB,497189
CLEC18B,497190
LOC497256,497256
BDNF-AS,497258
C18orf61,497259
LINC00293,497634
C18orf32,497661
MS4A13,503497
LINC00929,503519
A1BG-AS1,503538
LOC503540,503540
SPRN,503542
BTF3P9,503543
RGMB-AS1,503569
ARGFX,503582
ARGFXP1,503583
TAAR7P,503611
TAAR4P,503612
DEFB107B,503614
DEFB104B,503618
TPRX2P,503627
TPRX1P1,503628
DUXAP1,503630
DUXAP2,503631
DUXAP3,503632
DUXAP4,503633
DUXAP5,503634
DUXAP6,503635
DUXAP7,503636
DUXAP8,503637
DUXAP9,503638
DUXAP10,503639
ARGFXP2,503640
DPRXP1,503641
DPRXP2,503643
DPRXP3,503644
DPRXP4,503645
DPRXP5,503646
DPRXP6,503647
DPRXP7,503648
LOH12CR2,503693
DEFB108P1,503694
DPRX,503834
DUXA,503835
DEFB108P2,503837
DEFB109P3,503838
DEFB109P2,503839
DEFB108P4,503840
DEFB106B,503841
OR3D1P,504175
DEFB105B,504180
OR5BN2P,504181
DEFB108P3,504185
OR8U8,504189
OR8U9,504190
OR9G9,504191
CT45A6,541465
CT45A1,541466
LOC541467,541467
LURAP1,541468
MIR4435-1HG,541471
LOC541472,541472
LOC541473,541473
C8orf58,541565
CXorf40B,541578
HSP90AB6P,541611
C1QTNF9B-AS1,542767
SSX4B,548313
FAM27A,548321
SLX1A,548593
KIR3DP1,548594
CKMT1A,548596
PHBP7,548599
DUTP1,548637
POLR2J3,548644
DNAJC25,548645
UBA6-AS1,550112
LOC550113,550113
CCDC157,550631
LOC550643,550643
LOC550644,550644
NCRNA00250,552853
LINC00251,552859
SAMD12-AS1,552860
VENTXP6,552879
ATXN7L3B,552889
DNAJC25-GNG10,552891
BOLA2,552900
LOC553103,553103
FERP1,553112
PEF1,553115
RPL39P5,553117
STK33P1,553118
TLK2P2,553121
KIR2DL5B,553128
LOC553137,553137
LOC553139,553139
SERBP1P3,553148
PRR5-ARHGAP8,553158
EEF1A1P31,553820
LOC553939,553939
DUX4L9,554045
C1DP1,554049
LOC554174,554174
DNM1P33,554175
CCDC148-AS1,554201
MIR31HG,554202
JPX,554203
LOC554206,554206
LOC554207,554207
MIR429,554210
MIR448,554212
MIR449A,554213
MIR450A1,554214
LOC554223,554223
PPIP5K1P1,554224
STRCP1,554225
ANKRD30BL,554226
RPL36AP40,554234
ASPDH,554235
DPY19L2P1,554236
LOC554249,554249
GDF5OS,554250
FBXO48,554251
LINC00862,554279
FAM72C,554282
KIR2DP1,554300
HIST2H4B,554313
LARP4P,554354
PGM5-AS1,572558
DHFRP1,573971
CLLU1OS,574016
CLLU1,574028
DUSP5P1,574029
MIR362,574030
MIR363,574031
MIR20B,574032
MIR18B,574033
MIR433,574034
SERTAD4-AS1,574036
C1orf134,574037
MIR431,574038
SNORA6,574040
SNORA10,574042
LOC574080,574080
ADAMTSL4-AS1,574406
C1orf145,574407
MIR329-1,574408
MIR329-2,574409
MIR323B,574410
MIR451A,574411
MIR452,574412
MIR409,574413
PRR9,574414
C1orf147,574431
IBA57-AS1,574432
MIR412,574433
MIR410,574434
MIR376B,574435
MIR485,574436
MIR488,574441
MIR489,574442
MIR490,574443
MIR491,574444
MIR511-1,574445
MIR146B,574447
MIR202,574448
MIR492,574449
MIR493,574450
MIR432,574451
MIR494,574452
MIR495,574453
MIR496,574454
MIR193B,574455
MIR497,574456
MIR181D,574457
MIR512-1,574458
MIR512-2,574459
MIR498,574460
MIR520E,574461
MIR515-1,574462
MIR519E,574463
MIR520F,574464
MIR515-2,574465
MIR519C,574466
MIR520A,574467
MIR526B,574468
MIR519B,574469
MIR525,574470
MIR523,574471
MIR518F,574472
MIR520B,574473
MIR518B,574474
MIR526A1,574475
MIR520C,574476
MIR518C,574477
MIR524,574478
MIR517A,574479
MIR519D,574480
MIR521-2,574481
MIR520D,574482
MIR517B,574483
MIR520G,574484
MIR516B2,574485
MIR526A2,574486
MIR518E,574487
MIR518A1,574488
MIR518D,574489
MIR516B1,574490
MIR518A2,574491
MIR517C,574492
MIR520H,574493
MIR521-1,574494
MIR522,574495
MIR519A1,574496
MIR527,574497
MIR516A1,574498
MIR516A2,574499
MIR519A2,574500
MIR499A,574501
MIR500A,574502
MIR501,574503
MIR502,574504
MIR450A2,574505
MIR503,574506
MIR504,574507
MIR505,574508
MIR513A1,574509
MIR513A2,574510
MIR506,574511
MIR507,574512
MIR508,574513
MIR509-1,574514
MIR510,574515
MIR514A1,574516
MIR514A2,574517
MIR514A3,574518
NUDT15P1,574532
NUDT15P2,574533
UGT2A2,574537
LOC574538,574538
SNORD101,594837
SNORD100,594838
SNORA33,594839
ZFAT-AS1,594840
WDR45P,594841
HAS2-AS1,594842
CPLX3,594855
NPS,594857
SNORD16,595097
SNORD18A,595098
SNORD18B,595099
SNORD18C,595100
LOC595101,595101
PGM5P2,595135
KLKP1,606293
CYB5RL,606495
SNORD68,606500
UBE2MP1,606551
C8orf49,606553
LOC606724,606724
LOC613037,613037
LOC613038,613038
LOC613126,613126
IFITM8P,613204
LOC613206,613206
DEFB135,613209
DEFB136,613210
DEFB134,613211
CTXN3,613212
HIGD1C,613227
DEFA1A3,613253
LOC613266,613266
SERINC4,619189
FDPSP2,619190
LOC619207,619207
FAM229B,619208
PA2G4P3,619212
ZNF704,619279
ERICH1-AS1,619343
C8orf69,619344
SETP3,619349
LINC00589,619351
MBOAT4,619373
SCARNA9,619383
FAM90A21P,619418
FAM85A,619423
C8orf60,619426
C8orf66,619427
FAM85B,619431
LINC00051,619434
RPS26P7,619443
RPL10P3,619445
RPS12P2,619448
RPIAP1,619449
RPS29P2,619452
SPANXA2-OT1,619455
UBE2WP1,619457
RPL31P9,619464
SNORD74,619498
SNORA27,619499
SNORA21,619505
SSBP3-AS1,619518
TWF1P1,619519
MIR483,619552
MIR484,619553
MIR486,619554
MIR487A,619555
MIR455,619556
SNORA3,619562
SNORA7A,619563
SNORD72,619564
SNORA52,619565
SNORD2,619567
SNORA4,619568
SNORA41,619569
SNORD95,619570
SNORD96A,619571
RPL21P19,641293
SMG1P1,641298
RPL31P11,641311
SAR1AP2,641312
LINC00594,641314
ZNF674,641339
SLC7A11-AS1,641364
LINC00616,641365
LOC641367,641367
ACOT1,641371
ACOT6,641372
NRON,641373
LOC641378,641378
ARL5AP4,641379
ARL5AP2,641380
LOC641381,641381
ARL5AP1,641382
TMEM75,641384
SNORA19,641451
POTEM,641455
CRIP1P2,641456
CRIP1P4,641457
TSC22D1-AS1,641467
LOC641510,641510
LOC641515,641515
KC6,641516
DEFB109P1B,641517
LEF1-AS1,641518
RPL36AP6,641556
NBPF19,641589
NBPF20,641590
RPL21P5,641613
RPL23AP8,641614
RPL9P3,641616
SNHG6,641638
SNORD87,641648
TMEM91,641649
HEPN1,641654
LOC641695,641695
ECSCR,641700
FAM138F,641702
LOC641708,641708
FLJ44124,641737
LOC641746,641746
LOC641776,641776
RPL31P39,641790
FAM185BP,641808
SLC23A4P,641842
UNC93B2,641922
FAM86LP,641924
FLJ16734,641928
SEPT7P2,641977
GUSBP10,642006
GUSBP12,642007
LOC642131,642131
LOC642204,642204
LOC642236,642236
LOC642249,642249
GAPDHP70,642259
LOC642262,642262
SPATA31A2,642265
FAM110C,642273
ZNF876P,642280
CSPG4P9,642288
SLC25A1P5,642290
MAPRE1P2,642305
RPL19P15,642306
BMS1P15,642311
FLJ43763,642316
GAPDHP15,642317
TAGLN2P2,642319
RPL36AP31,642320
CCNYL3,642326
LOC642335,642335
FTLP17,642337
MIR4500HG,642345
LOC642355,642355
EEF1GP5,642357
LOC642361,642361
LOC642366,642366
LOC642373,642373
LOC642381,642381
LOC642389,642389
ADARB2-AS1,642394
PSPC1P1,642395
LOC642402,642402
CTSLP6,642413
LOC642414,642414
LOC642422,642422
LOC642423,642423
IGKV1OR10-1,642424
TRIM53BP,642425
LOC642426,642426
LOC642441,642441
ADH5P4,642443
TRIM64B,642446
KRT18P23,642448
RPL7P46,642451
LOC642452,642452
ANKRD30BP1,642460
LOC642461,642461
LOC642474,642474
MROH6,642475
FLJ39632,642477
FLJ45743,642484
LOC642487,642487
FKBP1C,642489
LOC642490,642490
RPL29P25,642493
LOC642496,642496
LOC642502,642502
LOC642513,642513
LOC642515,642515
AGAP9,642517
C1DP3,642521
RPL36P11,642531
LOC642533,642533
C1DP2,642538
ATP5A1P1,642545
HK2P1,642546
LOC642550,642550
LOC642554,642554
LOC642555,642555
POU5F1P3,642559
TRIM53AP,642569
LOC642574,642574
LOC642579,642579
HSPA8P14,642580
VDAC1P1,642585
MIR205HG,642587
LOC642590,642590
EIF5AP4,642592
C18orf42,642597
TRIM49C,642612
LOC642614,642614
LOC642620,642620
UBTFL1,642623
MYL6P4,642627
SPATA31A4,642629
TSPY15P,642631
LOC642633,642633
LOC642635,642635
RAD21L1,642636
RPSAP54,642641
LOC642643,642643
LOC642648,642648
RARRES2P8,642652
SCXB,642658
HNRNPA1P48,642659
LOC642661,642661
CICP17,642663
LOC642669,642669
LOC642677,642677
LOC642683,642683
RPS11P7,642687
FLJ37786,642691
LOC642692,642692
FLJ32790,642696
CBX3P6,642721
LOC642730,642730
SETP22,642737
RPL21P69,642738
RPL9P11,642740
RPL3P7,642741
EIF4A1P9,642746
FLJ32756,642757
ABCD1P5,642762
LOC642776,642776
NPIPA3,642778
LOC642791,642791
TSPY18P,642796
DNAH10OS,642797
NPIPA2,642799
CCDC137P,642802
API5P1,642812
LOC642817,642817
ST13P21,642818
ZNF487,642819
BMS1P6,642826
RPL6P10,642828
MEP1AP1,642840
CPSF4L,642843
LOC642846,642846
LOC642852,642852
LOC642862,642862
SPATA42,642864
SETP4,642869
SMARCE1P4,642879
CNN2P2,642888
FLJ16423,642889
LOC642890,642890
CHL1-AS2,642891
RPS29P3,642892
LOC642897,642897
MKI67IPP8,642907
CTBP2P4,642909
LINC00535,642924
LOC642929,642929
LOC642934,642934
LOC642935,642935
FAM196A,642938
LOC642943,642943
FLVCR1-AS1,642946
LOC642947,642947
SNX18P2,642952
RBBP4P1,642954
FABP5P9,642956
HNRNPA1P55,642958
ALOX15P2,642959
FAM163B,642968
LOC642969,642969
LOC642975,642975
GRIK1-AS1,642976
LOC642980,642980
TMEM232,642987
NFE2L3P1,642996
DUX4L17,643001
RPS26P28,643003
RPL36AP8,643007
SMIM5,643008
LOC643014,643014
LOC643015,643015
MTND5P10,643031
DUX4L19,643034
SLED1,643036
LOC643037,643037
LOC643043,643043
ACTR3BP1,643050
LOC643058,643058
LOC643067,643067
LOC643072,643072
LOC643085,643085
RPL26P22,643101
KRT223P,643115
LOC643118,643118
TRIM51JP,643126
ZC3H11B,643136
SMIM15,643155
MEP1AP4,643157
ATF4P3,643159
CYMP,643160
FAM25A,643161
DKFZP779L1853,643162
LOC643167,643167
LOC643168,643168
GGT4P,643171
LOC643172,643172
CCT6P3,643180
FADS2P1,643181
UBTFL8,643182
CALM2P4,643193
RBPJP6,643198
TAB3P1,643199
LOC643201,643201
RPL36P8,643205
EHMT1-IT1,643210
LOC643219,643219
RPL3P6,643220
TUBBP5,643224
GRXCR2,643226
GAPDHP30,643228
NRBF2P3,643232
TMEM72,643236
RDXP1,643244
MAP1LC3B2,643246
CCT6P1,643253
RARRES2P1,643255
SSU72P6,643263
RPL21P106,643264
LOC643276,643276
RPS29P18,643284
HSPD1P1,643300
LOC643307,643307
LOC643308,643308
ACTBP1,643309
ST13P18,643310
CT47B1,643311
KIAA0754,643314
LOC643327,643327
KRT18P57,643329
ECRP,643332
CDC42P2,643336
C15orf62,643338
LOC643339,643339
LOC643342,643342
RPL5P4,643343
LOC643348,643348
LOC643353,643353
LOC643355,643355
RPS27AP16,643358
LINC00452,643365
LOC643367,643367
LOC643371,643371
LOC643373,643373
BTBD18,643376
LOC643381,643381
TMEM253,643382
UNC93B4,643384
LOC643387,643387
SPINK9,643394
LINC01021,643401
LOC643406,643406
BTF3P16,643412
LIPK,643414
LIPN,643418
LOC643421,643421
RBMS2P1,643427
TSG1,643432
LOC643438,643438
LOC643441,643441
TRIM43CP,643445
RNPS1P1,643446
KRT8P49,643447
LOC643454,643454
DUSP5P2,643459
SURF6P1,643470
KRT18P12,643471
FAM25E,643479
LOC643486,643486
LOC643494,643494
LOC643496,643496
RPL11P5,643499
TARDBPP1,643503
RPL7P57,643507
LOC643513,643513
LOC643520,643520
LINC00865,643529
RPL29P26,643531
KCTD9P2,643535
VDAC1P10,643536
LOC643542,643542
FLJ40606,643549
RPL12P33,643550
LOC643551,643551
LOC643554,643554
LOC643562,643562
EEF1A1P15,643563
LOC643576,643576
AKR1B10P2,643582
PKMP1,643586
CTSLP5,643587
RNF224,643596
LOC643605,643605
NR1H5P,643609
UBTFL6,643615
MOP-1,643616
RPSAP8,643617
LOC643623,643623
RPS18P8,643627
LOC643630,643630
LOC643634,643634
GLYATL1P4,643637
ZNF862,643641
HSD17B1P1,643646
LOC643648,643648
LINC00842,643650
RPL35P8,643653
LOC643659,643659
SLC35G6,643664
PSMC1P9,643668
LOC643669,643669
LOC643675,643675
CCDC168,643677
MS4A4E,643680
HNRNPA3P3,643689
LOC643696,643696
GOLGA8R,643699
GOLGA6L4,643707
LOC643709,643709
LOC643711,643711
CASC16,643714
SCGB1B2P,643719
FLJ45508,643721
LOC643723,643723
LOC643733,643733
LCA10,643736
GAPDHP31,643739
HMGN2P4,643744
TRAF3IP2-AS1,643749
CDC42P6,643751
RAP1BL,643752
UG0898H09,643763
PSMC1P6,643766
LOC643770,643770
PNPLA10P,643773
RPLP0P5,643779
USP46-AS1,643783
LOC643784,643784
HMGN1P38,643790
LOC643792,643792
LOC643797,643797
LOC643802,643802
KRTAP24-1,643803
KRTAP27-1,643812
LOC643827,643827
PDCL3P2,643831
GAGE10,643832
PGA3,643834
ZFP62,643836
LOC643837,643837
LOC643845,643845
PGA4,643847
RPL31P32,643851
TMPPE,643853
CTAGE9,643854
LOC643855,643855
KRT18P30,643858
FEM1AP3,643859
ATP5A1P6,643860
LOC643862,643862
RPL17P34,643863
KRT126P,643865
CBLN3,643866
LOC643870,643870
HMGN2P6,643872
EIF4BP7,643873
CNN3P1,643875
LOC643880,643880
SOCS5P5,643884
LOC643888,643888
LOC643896,643896
ARL2BPP2,643898
RNF222,643904
PRR21,643905
RPL7P27,643906
SPDYE9P,643909
CRNDE,643911
MORF4L2P1,643915
LOC643916,643916
LOC643923,643923
RPS3AP20,643932
LOC643936,643936
PHKG1P1,643941
RPLP2P3,643949
RPSAP43,643954
ZNF733P,643955
RPS2P18,643960
LOC643962,643962
TMEM88B,643965
RPL7P29,643971
RPL6P13,643974
FOXN3P1,643976
FLJ32255,643977
RPS3AP36,643981
HSFY4P,643987
C1orf233,643988
RPS2P26,643992
VDAC2P2,643996
LOC643997,643997
ARAF2P,644000
LOC644006,644006
RPS6P3,644013
HSPD1P10,644016
ZNF734P,644017
CBWD6,644019
RPL32P23,644020
CTSLP3,644021
RPL22P19,644022
RPL7AP62,644029
KRT18P58,644030
PHKG1P2,644032
NONOP1,644035
HNRNPA1P12,644037
C18orf63,644041
SLC25A5P6,644042
LOC644050,644050
LOC644051,644051
FAM25C,644054
LOC644058,644058
PYY3,644059
LOC644060,644060
HNRNPKP4,644063
RPS14P3,644068
LOC644070,644070
GLYCAM1,644076
BCRP1,644079
RPL18AP8,644082
LOC644083,644083
LOC644086,644086
LOC644090,644090
LOC644093,644093
PSMC1P12,644094
SDHAF1,644096
ARL14EPL,644100
CBX3P9,644101
RPL29P18,644103
RPSAP50,644109
LOC644110,644110
RPS14P9,644119
RPL23AP53,644128
HMGB1P15,644129
CCT8P1,644131
LOC644135,644135
GOT2P3,644138
PIRT,644139
LOC644145,644145
RPS14P8,644146
WIPF3,644150
DNM1P31,644153
RPL10AP8,644154
DND1P1,644157
LOC644158,644158
SLC25A1P3,644159
LOC644160,644160
BCRP3,644165
RPS26P20,644166
DRGX,644168
LOC644169,644169
LOC644172,644172
LOC644173,644173
SYCE3,644186
LOC644189,644189
RPS26P8,644191
NR2F2-AS1,644192
RPLP2P2,644198
RPL12P27,644202
LOC644203,644203
GAPDHP32,644213
PHBP11,644214
LOC644215,644215
TRPC6P,644218
ACTBP11,644220
RPL9P4,644223
AURKBPS1,644233
RPL7AP43,644236
GAPDHP33,644237
LINC00622,644242
